"パッケージID","ブランド事業者名","発電ユニット製造事業者名","発電ユニット番号","貯湯ユニット製造事業者名","貯湯ユニット品番","補助熱源機製造事業者名","補助熱源機品番","情報公開日","発売予定年月日","性能確認区分","成績証明書番号または自己適合宣言書番号","方式","PUの発電方式","PU仮想発電量_a_PU","PU仮想発電量_a_DHW","PU仮想発電量_a_HWH","PU仮想発電量_b","PU仮想発電量_c","PU仮想燃料消費量_a_DHW","PU仮想燃料消費量_a_HWH","PU仮想排熱量上限比_a_DHW","PU仮想排熱量上限比_a_HWH","PU仮想排熱量上限比_b","PU発電効率_a_PU","PU発電効率_a_DHW","PU発電効率_a_HWH","PU発電効率_b","PU発電効率_上限値","PU発電効率_下限値","PU排熱効率_a_PU","PU排熱効率_a_DHW","PU排熱効率_a_HWH","PU排熱効率_b","PU排熱効率_上限値","PU排熱効率_下限値","BB熱源種別","BB給湯モード熱効率_e_rtd,DHW","バックアップボイラー種類","バックアップボイラー定格効率_e_BB,rtd,HWH","バックアップボイラー定格能力_e_rtd,BB,HWH","暖房熱負荷への排熱利用","暖房熱負荷への排熱利用方式","PU給湯排熱利用率_r_DHW,gen,PU","PU暖房排熱利用率_r_HWH,gen,PU","TU補機消費電力_温水暖房_P_TU,aux,HWH","TU補機消費電力_給湯_P_TU,aux,DHW","定格発電出力_P_rtd,PU","測定データ判定プログラム","パラメータ抽出プログラム","試験基準バージョン","備考","成績証明書または自己適合宣言書PDFリンク先","承認日時","取下日時","削除日時","最終更新日時","status"
5558,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240AFH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240AFH6","2018-05-02 17:24:27","","","2018-05-02 17:24:27","一般公開中"
5557,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240AUH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240AUH6","2018-05-02 17:24:25","","","2018-05-02 17:24:25","一般公開中"
5554,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ATH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ATH6","2018-05-02 17:24:24","","","2018-05-02 17:24:24","一般公開中"
5553,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240AWH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240AWH6","2018-05-02 17:24:22","","","2018-05-02 17:24:22","一般公開中"
5555,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240AYH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240AYH6","2018-05-02 17:24:21","","","2018-05-02 17:24:21","一般公開中"
5550,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ZBH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ZBH6","2018-05-02 17:24:19","","","2018-05-02 17:24:19","一般公開中"
5552,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ZFH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ZFH6","2018-05-02 17:24:17","","","2018-05-02 17:24:17","一般公開中"
5548,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ZTH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ZTH6","2018-05-02 17:24:15","","","2018-05-02 17:24:15","一般公開中"
5547,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ZWH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ZWH6","2018-05-02 17:24:13","","","2018-05-02 17:24:13","一般公開中"
5551,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ZUH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ZUH6","2018-05-02 17:24:11","","","2018-05-02 17:24:11","一般公開中"
5549,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HD240ZYH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HD240ZYH6","2018-05-02 17:24:10","","","2018-05-02 17:24:10","一般公開中"
5560,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HK240AW","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HK240AW","2018-05-02 17:24:08","","","2018-05-02 17:24:08","一般公開中"
5559,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2N","-","-","パーパス株式会社","GH-HK240ZW","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2N&key_h=-&key_a=GH-HK240ZW","2018-05-02 17:24:06","","","2018-05-02 17:24:06","一般公開中"
5566,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","－","-","株式会社ノーリツ","FT4216ARS0AW3P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=FT4216ARS0AW3P","2018-05-02 17:24:05","","","2018-05-02 17:24:05","一般公開中"
5562,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","－","-","株式会社ノーリツ","FT4216ARS2AW3P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=FT4216ARS2AW3P","2018-05-02 17:24:03","","","2018-05-02 17:24:03","一般公開中"
5563,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","－","-","株式会社ノーリツ","FT4216ARS4AW3P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=FT4216ARS4AW3P","2018-05-02 17:24:01","","","2018-05-02 17:24:01","一般公開中"
5564,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","－","-","株式会社ノーリツ","FT4216ARS8AW3P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=FT4216ARS8AW3P","2018-05-02 17:23:59","","","2018-05-02 17:23:59","一般公開中"
5565,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","－","-","株式会社ノーリツ","FT4216ARS9AW3P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=FT4216ARS9AW3P","2018-05-02 17:23:58","","","2018-05-02 17:23:58","一般公開中"
5561,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","－","-","株式会社ノーリツ","FT4216ARSAW3P","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=FT4216ARSAW3P","2018-05-02 17:23:56","","","2018-05-02 17:23:56","一般公開中"
5502,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240ABH3","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240ABH3","2018-05-02 17:23:54","","","2018-05-02 17:23:54","一般公開中"
5496,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240ABH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240ABH6","2018-05-02 17:23:53","","","2018-05-02 17:23:53","一般公開中"
5498,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240AFH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240AFH6","2018-05-02 17:23:51","","","2018-05-02 17:23:51","一般公開中"
5500,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240ATH3","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240ATH3","2018-05-02 17:23:49","","","2018-05-02 17:23:49","一般公開中"
5494,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240ATH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240ATH6","2018-05-02 17:23:48","","","2018-05-02 17:23:48","一般公開中"
5503,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240AUH3","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240AUH3","2018-05-02 17:23:47","","","2018-05-02 17:23:47","一般公開中"
5497,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240AUH6","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240AUH6","2018-05-02 17:23:45","","","2018-05-02 17:23:45","一般公開中"
5491,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240AW","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240AW","2018-05-02 17:23:43","","","2018-05-02 17:23:43","一般公開中"
5492,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240AW-SO","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240AW-SO","2018-05-02 17:23:42","","","2018-05-02 17:23:42","一般公開中"
5499,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B2NJ","-","-","パーパス株式会社","GH-H240AWH3","2018-03-01","2018-04-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0","0","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0","0","0.2788","0.4389","0.4192","-0.000617","0","0","0.362","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B2NJ&key_h=-&key_a=GH-H240AWH3","2018-05-02 17:23:40","","","2018-05-02 17:23:40","一般公開中"
